Ashley Smith,1.54,61,female
Charles Lopez,1.64,88,male
Joseph Rodriguez,1.54,63,male
Melissa Miller,1.6,102,female
Michael Nguyen,1.76,48,male
Nancy Smith,1.87,93,female
Donald Jackson,1.57,104,male
Joseph White,1.56,58,male
Charles Allen,1.78,86,male
Karen Rodriguez,1.7,48,female
Michael Taylor,1.59,75,male
Donald Brown,1.86,48,male
Kevin Young,1.73,48,male
Joseph Clark,1.73,58,male
James Ramirez,1.58,56,male
Emily Jackson,1.84,57,female
Joshua Moore,1.5,105,male
Paul Clark,1.55,76,male
Betty Hall,1.76,51,female
Michael Green,1.85,78,male
Thomas Young,1.52,84,male
Margaret Brown,1.62,63,female
Kenneth Hall,1.72,90,male
Emily Clark,1.81,55,female
Edward Roberts,1.72,97,male
Patricia Baker,1.94,75,female
Betty Hill,1.87,88,female
George Thomas,1.57,62,male
John Johnson,1.79,70,male
Mary Clark,1.9,86,female
Amanda Sanchez,1.7,63,female
Kevin Garcia,1.94,51,male
Amanda Roberts,1.59,59,female
Elizabeth Ramirez,1.58,98,female
Nancy Clark,1.86,82,female
Mark Lewis,1.75,90,male
Mary Miller,1.77,70,female
Amanda Walker,1.55,50,female
David Thompson,1.59,71,male
Kevin Hill,1.77,57,male
Karen Nguyen,1.5,89,female
Steven Robinson,1.52,52,male
Joseph Lee,1.66,95,male
Joseph Gonzalez,1.8,84,male
George Allen,1.7,66,male
Michelle Gonzalez,1.81,85,female
Melissa Moore,1.74,108,female
Lisa Gonzalez,1.78,49,female
Betty Baker,1.88,88,female
Elizabeth Wilson,1.53,56,female
Edward Garcia,1.93,102,male
Brian Carter,1.76,70,male
Kimberly Johnson,1.82,66,female
Michael Martin,1.88,96,male
Sandra Wright,1.75,97,female
Carol Green,1.66,57,female
Joshua Nguyen,1.87,80,male
Kevin Rivera,1.88,60,male
Donald Brown,1.56,109,male
Nancy Adams,1.93,93,female
William Lewis,1.86,97,male
Kimberly Thompson,1.74,90,female
Susan Carter,1.84,96,female
Emily Anderson,1.72,51,female
Elizabeth Jackson,1.9,87,female
William Nguyen,1.74,69,male
Paul Jones,1.52,55,male
Andrew Ramirez,1.9,105,male
Richard Adams,1.75,50,male
Jessica Baker,1.81,84,female
Donald Rivera,1.53,96,male
Sarah Harris,1.8,105,female
Amanda Anderson,1.64,55,female
Sarah Hill,1.87,105,female
Linda Taylor,1.84,70,female
Nancy Young,1.88,81,female
Joshua Davis,1.63,105,male
Linda Baker,1.57,80,female
Ashley Walker,1.93,78,female
Michael Campbell,1.55,72,male
Joseph King,1.83,52,male
Linda Allen,1.8,109,female
Donald Davis,1.9,52,male
Lisa Torres,1.6,63,female
Jessica Scott,1.66,62,female
Sandra Carter,1.62,67,female
Donna Baker,1.68,53,female
Richard Mitchell,1.53,102,male
James Lopez,1.69,98,male
Sarah Martin,1.84,90,female
Edward Torres,1.55,87,male
Steven Davis,1.75,103,male
Betty Carter,1.75,107,female
Mary Miller,1.7,55,female
Andrew Martinez,1.67,52,male
Deborah Rivera,1.69,55,female
Nancy Anderson,1.84,75,female
Nancy Wilson,1.83,90,female
Sarah Brown,1.76,73,female
Richard Nelson,1.66,84,male
Susan Adams,1.61,101,female
Michelle Flores,1.83,54,female
Paul Adams,1.74,52,male
Dorothy Hill,1.81,90,female
Carol Martin,1.76,85,female
Barbara Anderson,1.61,94,female
Ashley Young,1.89,48,female
Jessica Jackson,1.94,59,female
Michael Martin,1.8,59,male
Margaret Garcia,1.93,89,female
Patricia Jackson,1.66,81,female
Robert Wright,1.77,101,male
Joshua Mitchell,1.91,68,male
Matthew Sanchez,1.52,60,male
Paul Baker,1.89,64,male
Patricia Allen,1.66,46,female
Sarah Nguyen,1.73,104,female
Donna White,1.56,66,female
John Allen,1.82,100,male
Barbara Flores,1.77,89,female
Dorothy Lee,1.7,83,female
Jennifer Davis,1.5,61,female
William Jones,1.65,54,male
Emily Wilson,1.9,96,female
Ashley Robinson,1.5,81,female
Kenneth Walker,1.91,80,male
Ashley Miller,1.56,109,female
Carol Hall,1.83,97,female
Michelle Smith,1.56,85,female
Elizabeth Robinson,1.89,87,female
Sandra Mitchell,1.59,109,female
John Jackson,1.57,59,male
Thomas Moore,1.93,61,male
Mary Torres,1.9,70,female
William Lee,1.72,67,male
Melissa Hernandez,1.51,66,female
Karen Carter,1.72,74,female
Emily Williams,1.56,108,female
Andrew Wilson,1.68,68,male
Andrew Nelson,1.68,59,male
Sandra Hernandez,1.54,84,female
James Campbell,1.91,96,male
Charles Smith,1.79,62,male
Michael Hernandez,1.71,51,male
Thomas Robinson,1.63,66,male
Karen Hall,1.61,83,female
Amanda Moore,1.68,73,female
John Rodriguez,1.73,56,male
David Hernandez,1.5,67,male
Andrew Thomas,1.84,97,male
Edward Rivera,1.57,97,male
Karen Torres,1.56,109,female
Emily Torres,1.5,91,female
Amanda Green,1.91,105,female
Barbara Mitchell,1.69,88,female
Richard Martin,1.55,70,male
Paul Clark,1.89,80,male
Mark Perez,1.75,85,male
Steven Sanchez,1.7,60,male
Margaret Johnson,1.89,47,female
Andrew Williams,1.58,72,male
Robert Moore,1.61,72,male
Thomas Hernandez,1.65,86,male
Andrew Young,1.83,68,male
David Hall,1.7,48,male
Mary Torres,1.61,49,female
Daniel Lopez,1.79,77,male
Ashley Brown,1.9,93,female
John King,1.67,92,male
Deborah Roberts,1.59,63,female
Daniel Hill,1.93,108,male
James Jones,1.61,71,male
Anthony Clark,1.92,68,male
Donna Carter,1.72,81,female
Joseph Wilson,1.71,82,male
Robert Mitchell,1.81,76,male
Kimberly Carter,1.66,98,female
Deborah Ramirez,1.78,85,female
Barbara Nelson,1.89,105,female
Joseph Davis,1.58,77,male
Emily Perez,1.75,67,female
Steven Mitchell,1.69,57,male
Thomas Jones,1.51,79,male
Elizabeth White,1.52,84,female
Matthew Moore,1.64,85,male
Richard Roberts,1.67,46,male
Dorothy Garcia,1.73,75,female
Melissa Torres,1.88,64,female
Donald Wright,1.78,79,male
Betty Green,1.66,109,female
John Harris,1.56,99,male
William Davis,1.59,92,male
Michelle Flores,1.54,91,female
Michelle Hall,1.68,63,female
Kimberly Mitchell,1.82,99,female
Patricia Carter,1.66,52,female
Paul Perez,1.63,59,male
Anthony Allen,1.85,86,male
Daniel Perez,1.92,80,male
Jennifer Nelson,1.8,58,female
Sarah Carter,1.8,69,female
Margaret Lopez,1.66,92,female
Mary Robinson,1.82,52,female
Donald Gonzalez,1.79,100,male
Betty Taylor,1.62,56,female
Steven Brown,1.54,82,male
Joshua Campbell,1.61,56,male
Kimberly Garcia,1.63,90,female
Linda Harris,1.63,56,female
William Rodriguez,1.92,54,male
Amanda Mitchell,1.66,104,female
Edward Hernandez,1.75,104,male
Mary Allen,1.68,68,female
Charles Nguyen,1.78,96,male
Anthony Campbell,1.51,89,male
Jessica Robinson,1.76,56,female
Andrew White,1.53,96,male
Jessica Sanchez,1.85,109,female
Brian Wilson,1.51,60,male
James Hernandez,1.91,74,male
Joshua Young,1.51,63,male
Paul King,1.63,73,male
Jessica Baker,1.74,67,female
Michael Martin,1.65,80,male
Michael Hernandez,1.67,108,male
Thomas Campbell,1.83,90,male
Carol Nelson,1.8,93,female
Elizabeth Martin,1.56,91,female
Andrew Flores,1.54,74,male
Dorothy Adams,1.85,59,female
George Harris,1.59,54,male
Emily Lee,1.58,68,female
Kevin Hernandez,1.83,81,male
Karen Hernandez,1.66,85,female
Kevin Nguyen,1.79,53,male
Joshua Roberts,1.57,59,male
Kevin Wilson,1.84,67,male
John Roberts,1.7,77,male
Carol Martin,1.85,70,female
Lisa Taylor,1.71,102,female
Elizabeth Roberts,1.74,52,female
Margaret White,1.66,89,female
Matthew Carter,1.78,108,male
Anthony Martinez,1.66,63,male
Steven Hernandez,1.79,61,male
Mary Wright,1.85,104,female
Brian Wilson,1.78,93,male
Edward Moore,1.64,45,male
William Moore,1.64,50,male
Dorothy Garcia,1.54,82,female
Linda Thompson,1.52,46,female
Sandra Green,1.5,107,female
Karen Lee,1.58,75,female
Paul Flores,1.91,83,male
William Allen,1.56,73,male
Matthew Adams,1.71,93,male
Elizabeth Gonzalez,1.67,65,female
Lisa Jones,1.65,80,female
John Jones,1.66,71,male
Mary Green,1.7,56,female
Joseph Torres,1.88,78,male
Sarah Rivera,1.74,103,female
Charles Flores,1.52,104,male
Susan Martinez,1.78,99,female
Mark Nguyen,1.56,68,male
Donna Smith,1.6,73,female
Edward Gonzalez,1.94,52,male
Joshua Campbell,1.61,82,male
Christopher King,1.5,108,male
Deborah Hall,1.82,103,female
Brian Young,1.6,79,male
Paul Smith,1.92,53,male
Deborah Walker,1.87,96,female
Jessica Brown,1.61,49,female
Karen White,1.77,73,female
Sarah Baker,1.56,53,female
Richard Martinez,1.57,78,male
Michael Sanchez,1.81,100,male
Sarah Miller,1.69,56,female
Patricia Clark,1.82,103,female
Kenneth Ramirez,1.54,57,male
John Lewis,1.77,109,male
Edward Nguyen,1.68,55,male
Betty Jackson,1.66,57,female
Daniel Anderson,1.58,50,male
Sandra Smith,1.72,71,female
Susan Gonzalez,1.69,74,female
Donald White,1.74,107,male
Daniel Thomas,1.55,97,male
Donna Rodriguez,1.71,51,female
William Thomas,1.94,46,male
Robert Roberts,1.87,90,male
Carol Jones,1.74,108,female
Charles Baker,1.55,52,male
Dorothy Flores,1.59,45,female
Karen White,1.54,89,female
Christopher Moore,1.68,96,male
Thomas Lewis,1.55,107,male
Anthony Ramirez,1.52,49,male
Dorothy Johnson,1.78,97,female
Susan Gonzalez,1.56,98,female
Michelle Taylor,1.69,88,female
Elizabeth Baker,1.5,69,female
Melissa Davis,1.84,68,female
Margaret Martin,1.52,73,female
Linda Scott,1.76,56,female
Charles Smith,1.9,78,male
Kenneth Martinez,1.51,97,male
Patricia Martin,1.6,81,female
Ashley Adams,1.8,51,female
Jessica Hall,1.93,74,female
Karen Thompson,1.82,107,female
Karen Allen,1.9,64,female
Anthony Perez,1.63,68,male
Paul Martin,1.92,58,male
Elizabeth Martin,1.83,51,female
Charles White,1.6,106,male
Kenneth Allen,1.65,75,male
Patricia Anderson,1.72,52,female
Betty Allen,1.78,102,female
Donna Robinson,1.7,58,female
Joseph Robinson,1.54,53,male
William Baker,1.72,54,male
Ashley Nguyen,1.82,106,female
James Hill,1.92,83,male
Jessica Gonzalez,1.87,53,female
Joseph Campbell,1.9,108,male
Kevin Gonzalez,1.89,97,male
Edward Rodriguez,1.87,91,male
Emily Mitchell,1.63,73,female
Michael Gonzalez,1.51,109,male
Sarah Ramirez,1.73,59,female
Kimberly Thompson,1.91,70,female
George Martinez,1.53,98,male
Jessica Smith,1.89,99,female
William Nelson,1.74,76,male
David White,1.89,78,male
Joshua Clark,1.72,90,male
Barbara Hernandez,1.58,74,female
George Clark,1.65,107,male
Lisa Jackson,1.54,53,female
Nancy Taylor,1.89,105,female
Anthony Wright,1.69,52,male
Steven Taylor,1.75,98,male
Carol Martin,1.71,96,female
Sarah Smith,1.89,66,female
Joseph Clark,1.86,90,male
Michelle Campbell,1.74,83,female
Charles Sanchez,1.67,45,male
Daniel Johnson,1.53,101,male
Kenneth Williams,1.83,45,male
Amanda Allen,1.72,72,female
Kimberly Taylor,1.73,92,female
David Wright,1.82,89,male
Matthew Scott,1.92,91,male
Christopher Nelson,1.73,64,male
Donald King,1.59,90,male
Christopher Smith,1.7,78,male
Barbara Taylor,1.64,52,female
Michelle Miller,1.72,108,female
David Wright,1.62,45,male
William Nelson,1.83,94,male
David Campbell,1.62,101,male
Kimberly Harris,1.57,73,female
Brian Clark,1.62,106,male
Linda Roberts,1.72,99,female
Steven Carter,1.84,86,male
Sandra Ramirez,1.92,91,female
Donald Allen,1.76,103,male
Linda Lee,1.77,103,female
Mary Gonzalez,1.93,70,female
Mary Rodriguez,1.66,77,female
Joshua Rodriguez,1.54,82,male
Steven Hernandez,1.83,91,male
Carol Hall,1.8,74,female
Brian Carter,1.71,73,male
Brian Rivera,1.87,109,male
Charles Smith,1.85,83,male
Michael Thomas,1.87,83,male
Michael Anderson,1.93,63,male
Donald Smith,1.65,86,male
Elizabeth Taylor,1.91,70,female
Andrew Scott,1.56,80,male
Thomas Rodriguez,1.81,75,male
Jennifer Young,1.94,45,female
William Jones,1.65,108,male
Barbara Miller,1.93,63,female
Michelle Ramirez,1.77,77,female
Michael Hill,1.58,94,male
Patricia Roberts,1.53,46,female
Charles Mitchell,1.61,101,male
Thomas Wright,1.7,90,male
Sandra Harris,1.87,102,female
John Nguyen,1.93,98,male
Kenneth Allen,1.51,73,male
Matthew Martinez,1.51,102,male
Donald Allen,1.85,57,male
Robert Clark,1.87,84,male
Edward Clark,1.71,57,male
Deborah Scott,1.78,72,female
Edward King,1.61,65,male
Joshua Martin,1.64,74,male
Jennifer Scott,1.66,76,female
Jennifer Thompson,1.82,67,female
Brian Scott,1.82,67,male
Michael Rivera,1.9,50,male
Melissa Harris,1.52,59,female
William Robinson,1.75,99,male
Nancy Gonzalez,1.64,96,female
Donna Thompson,1.66,83,female
Barbara Thompson,1.67,48,female
Jessica Thomas,1.83,76,female
Patricia Brown,1.71,64,female
Donald Sanchez,1.66,80,male
Melissa Moore,1.64,97,female
Carol Thompson,1.85,86,female
David Thompson,1.74,47,male
Carol Brown,1.58,46,female
Christopher Baker,1.63,58,male
Charles Allen,1.92,82,male
Kevin Martin,1.58,73,male
Betty Wilson,1.59,49,female
Karen Thompson,1.75,108,female
Carol Torres,1.63,73,female
Carol Sanchez,1.64,54,female
Carol Carter,1.52,101,female
Elizabeth Rodriguez,1.6,81,female
Richard Hill,1.55,100,male
Joseph Wright,1.79,59,male
Kimberly Baker,1.91,60,female
Elizabeth Smith,1.7,55,female
Michael Lee,1.9,85,male
Brian Torres,1.57,63,male
Brian Campbell,1.89,106,male
Kenneth Walker,1.56,72,male
Donna Green,1.69,73,female
Deborah Thomas,1.77,80,female
Deborah King,1.85,66,female
Mary Robinson,1.9,104,female
Kimberly Garcia,1.62,95,female
Sandra Nelson,1.51,108,female
Dorothy Mitchell,1.53,91,female
Sandra Gonzalez,1.79,109,female
Dorothy Johnson,1.59,53,female
Melissa Brown,1.64,55,female
Amanda Williams,1.5,81,female
Linda Hernandez,1.76,71,female
Ashley Rodriguez,1.71,54,female
Emily Hall,1.56,53,female
Lisa Moore,1.83,78,female
Daniel Green,1.72,73,male
Deborah Ramirez,1.56,59,female
Kevin Flores,1.88,95,male
Thomas Anderson,1.88,88,male
Matthew Mitchell,1.64,49,male
Brian Smith,1.61,51,male
Christopher Williams,1.89,56,male
Brian Jones,1.57,84,male
Jennifer Johnson,1.8,47,female
Mark King,1.55,56,male
Kenneth Adams,1.65,85,male
Andrew Moore,1.6,100,male
Kimberly Flores,1.58,99,female
William Hall,1.76,78,male
Amanda Adams,1.86,91,female
Deborah Thompson,1.83,98,female
Amanda Williams,1.64,74,female
Donna Jones,1.84,74,female
Linda White,1.83,92,female
Elizabeth Garcia,1.66,70,female
Joshua Walker,1.66,57,male
Susan Scott,1.74,73,female
Christopher Mitchell,1.81,100,male
Jessica Anderson,1.75,50,female
Kevin Scott,1.78,70,male
Robert Ramirez,1.72,69,male
Amanda Sanchez,1.93,66,female
Edward Wright,1.56,47,male
Nancy Williams,1.73,60,female
Sarah Lewis,1.58,86,female
Thomas Roberts,1.62,87,male
Barbara Jackson,1.58,61,female
Donna White,1.87,69,female
Ashley Rivera,1.62,98,female
Margaret Wright,1.78,72,female
Michael Lewis,1.85,83,male
Matthew Walker,1.51,83,male
Jennifer Lee,1.78,75,female
Susan Adams,1.64,104,female
Patricia Moore,1.6,48,female
James Carter,1.78,65,male
William Ramirez,1.68,64,male
Nancy Moore,1.62,56,female
David Davis,1.83,90,male
Andrew Rivera,1.71,99,male
Lisa Davis,1.89,100,female
Amanda Johnson,1.82,54,female
Christopher Nelson,1.7,72,male
Betty Adams,1.86,61,female
Linda Lewis,1.83,107,female
Lisa Brown,1.62,90,female
Melissa Taylor,1.7,72,female
Brian Gonzalez,1.54,60,male
Kimberly Thompson,1.62,85,female
Dorothy Nelson,1.74,84,female
Karen Mitchell,1.89,71,female
Jessica Rodriguez,1.51,68,female
Steven Hall,1.87,56,male
Daniel Allen,1.54,72,male
Daniel Rodriguez,1.84,54,male
Edward King,1.78,105,male
Daniel Green,1.73,72,male
Margaret Wright,1.7,46,female
Susan Ramirez,1.69,104,female
Barbara Robinson,1.67,99,female
Susan Roberts,1.76,69,female
Mark Rodriguez,1.92,98,male
Joseph Perez,1.77,99,male
Matthew Walker,1.53,98,male
Anthony Martin,1.94,60,male
Donald Thomas,1.86,94,male
George Hernandez,1.83,73,male
Steven Campbell,1.9,73,male
Kevin Thomas,1.54,58,male
Brian Wilson,1.84,82,male
Joshua Rivera,1.84,48,male
Robert Clark,1.82,63,male
Thomas Flores,1.9,86,male
Steven Martinez,1.86,52,male
Elizabeth King,1.76,105,female
Patricia Adams,1.71,79,female
Charles Young,1.64,90,male
Michelle Anderson,1.71,93,female
Sandra Walker,1.51,107,female
Andrew Jones,1.67,56,male
Kimberly Sanchez,1.6,59,female
Ashley Allen,1.64,51,female
Steven Martinez,1.79,45,male
Jennifer Hall,1.54,108,female
Nancy Harris,1.53,48,female
Ashley Allen,1.86,51,female
Patricia Green,1.53,67,female
George Wilson,1.59,81,male
Nancy Nelson,1.55,89,female
Nancy Martinez,1.76,102,female
Betty Hill,1.57,67,female
Anthony Perez,1.91,72,male
Daniel Clark,1.57,78,male
Daniel Wright,1.69,85,male
Emily Lopez,1.81,82,female
Elizabeth Lewis,1.53,73,female
Richard Wright,1.8,88,male
Edward Taylor,1.52,74,male
Jennifer Brown,1.64,60,female
Donna Thomas,1.93,88,female
Brian White,1.88,67,male
Ashley Lopez,1.66,108,female
Andrew King,1.58,91,male
Mark Young,1.87,106,male
Barbara Lopez,1.52,98,female
Deborah Lee,1.62,84,female
Jennifer Rodriguez,1.85,83,female
Richard Young,1.86,96,male
George Moore,1.88,47,male
John Allen,1.56,62,male
Donald Martinez,1.88,55,male
Steven Hill,1.58,101,male
Thomas Nelson,1.52,89,male
Barbara Garcia,1.72,84,female
Melissa King,1.56,99,female
Mary Perez,1.67,74,female
Jessica Walker,1.63,62,female
Deborah Clark,1.72,90,female
Edward Martin,1.78,73,male
Christopher Davis,1.6,106,male
William Smith,1.88,75,male
Karen Green,1.53,83,female
Jessica Anderson,1.59,92,female
Elizabeth Jones,1.56,83,female
John Harris,1.78,67,male
Kimberly Scott,1.52,88,female
Christopher Taylor,1.88,71,male
Sarah Miller,1.81,109,female
Linda Nguyen,1.91,67,female
Kenneth Mitchell,1.68,62,male
Matthew Moore,1.68,50,male
Carol Clark,1.81,62,female
Ashley Lee,1.68,55,female
Daniel Thompson,1.52,99,male
Anthony Lopez,1.75,82,male
Margaret Clark,1.57,82,female
Carol Williams,1.52,109,female
Ashley Martinez,1.62,77,female
Donald Jackson,1.82,55,male
Michael Wilson,1.82,109,male
Sandra Gonzalez,1.55,93,female
Dorothy Hall,1.5,54,female
Donna Smith,1.72,79,female
Kenneth Thomas,1.92,86,male
Mark Miller,1.51,103,male
Nancy Smith,1.74,70,female
Daniel Williams,1.53,87,male
Lisa Martinez,1.76,100,female
Sandra Lopez,1.87,101,female
Daniel Wilson,1.56,100,male
Mark Brown,1.76,65,male
David Walker,1.78,51,male
Matthew Anderson,1.53,55,male
Kenneth Robinson,1.54,91,male
George Davis,1.92,82,male
Jennifer Young,1.8,108,female
Karen Brown,1.5,98,female
Michael Johnson,1.8,85,male
Nancy Nguyen,1.51,62,female
Kenneth Nelson,1.65,80,male
Patricia Hill,1.67,85,female
Michelle Rodriguez,1.8,95,female
Anthony Hall,1.94,94,male
Sandra Nguyen,1.88,103,female
Betty Davis,1.8,75,female
Nancy Williams,1.81,98,female
Kimberly Adams,1.84,93,female
Donna Adams,1.73,75,female
Ashley Clark,1.85,92,female
James Ramirez,1.67,72,male
Ashley Moore,1.53,73,female
Barbara Roberts,1.67,72,female
Carol Moore,1.93,46,female
Mark Garcia,1.63,59,male
Emily Wright,1.6,105,female
Dorothy Roberts,1.64,76,female
Dorothy Ramirez,1.7,67,female
Betty Young,1.59,76,female
Steven Garcia,1.83,89,male
Charles Gonzalez,1.79,61,male
Kenneth Martinez,1.68,74,male
George Baker,1.86,45,male
Anthony Anderson,1.6,50,male
Deborah Gonzalez,1.79,69,female
Carol Roberts,1.63,103,female
William Lopez,1.54,58,male
Linda Young,1.84,77,female
Linda White,1.69,88,female
Carol Sanchez,1.84,88,female
Thomas Green,1.87,47,male
James Lewis,1.56,107,male
Donna Hall,1.55,100,female
Amanda Martinez,1.53,54,female
Jessica Wilson,1.65,80,female
Andrew Hill,1.59,86,male
Anthony Mitchell,1.88,104,male
Kevin Hill,1.51,93,male
Jessica Smith,1.9,83,female
Susan Rivera,1.84,106,female
Melissa Carter,1.81,87,female
Kimberly Wright,1.52,100,female
John Hernandez,1.84,102,male
Donna Young,1.9,105,female
Nancy Garcia,1.92,48,female
Joseph Moore,1.56,67,male
Betty Anderson,1.62,69,female
Sandra Jones,1.54,52,female
Richard King,1.53,83,male
David Baker,1.86,72,male
John Jones,1.74,100,male
Amanda Smith,1.69,81,female
Paul Anderson,1.69,66,male
Daniel Miller,1.66,81,male
Dorothy Campbell,1.74,96,female
Elizabeth Hall,1.63,84,female
Carol Wright,1.85,86,female
Anthony Hernandez,1.71,50,male
Kevin Jones,1.89,70,male
Brian Jackson,1.56,56,male
Karen Miller,1.63,66,female
Emily Smith,1.94,52,female
Anthony Perez,1.81,96,male
John Brown,1.52,75,male
William Lopez,1.68,60,male
Dorothy Roberts,1.77,104,female
Michael Scott,1.74,108,male
Linda Nguyen,1.84,89,female
Carol Martin,1.79,75,female
John Martinez,1.81,77,male
Donald Thomas,1.53,74,male
Mary Wilson,1.65,82,female
Mark Lewis,1.92,47,male
Patricia Martinez,1.94,46,female
Nancy Mitchell,1.61,97,female
Kenneth Rivera,1.69,80,male
Steven Miller,1.93,46,male
Edward Rodriguez,1.51,85,male
George Smith,1.51,46,male
Matthew White,1.67,106,male
Sarah Johnson,1.5,95,female
Edward Wilson,1.55,67,male
Christopher Taylor,1.52,105,male
Sarah Rivera,1.63,68,female
Michelle Rivera,1.87,60,female
Michelle Lewis,1.92,56,female
Mary White,1.72,87,female
Andrew Lopez,1.64,67,male
Anthony Nelson,1.73,61,male
Nancy Perez,1.79,47,female
Deborah Harris,1.53,87,female
Dorothy Adams,1.5,96,female
Mark Ramirez,1.64,46,male
James Torres,1.66,80,male
Emily Smith,1.84,56,female
Dorothy Taylor,1.68,46,female
Sarah Harris,1.83,104,female
Kenneth Rodriguez,1.66,68,male
Thomas King,1.73,55,male
Susan Lopez,1.77,92,female
Steven Wright,1.53,90,male
Anthony Mitchell,1.94,108,male
Melissa Anderson,1.91,101,female
Karen Allen,1.61,48,female
Andrew Green,1.55,106,male
Michael Wilson,1.83,64,male
Andrew Rivera,1.76,53,male
Jennifer Nelson,1.69,96,female
Deborah Wright,1.51,52,female
Christopher Williams,1.61,57,male
Amanda Rodriguez,1.71,98,female
William King,1.63,81,male
Joseph Campbell,1.6,103,male
Susan Nelson,1.91,102,female
Dorothy Hill,1.51,70,female
Matthew Williams,1.54,45,male
Donald Jackson,1.69,64,male
Sandra Adams,1.58,53,female
Kimberly Green,1.92,47,female
James Thomas,1.82,109,male
Jennifer Hall,1.77,89,female
Daniel Robinson,1.84,88,male
Kimberly Hernandez,1.53,64,female
Steven Walker,1.54,73,male
Carol Williams,1.66,87,female
Charles Brown,1.9,81,male
Susan Martin,1.81,57,female
Mark Taylor,1.59,70,male
Sandra Walker,1.82,109,female
Andrew Torres,1.91,79,male
Brian Martin,1.75,88,male
James Gonzalez,1.62,85,male
Patricia Robinson,1.58,81,female
Betty Smith,1.58,82,female
Amanda Walker,1.76,59,female
Mary Gonzalez,1.8,108,female
Jennifer Nelson,1.73,55,female
Margaret Walker,1.77,47,female
Linda Roberts,1.79,49,female
William Moore,1.89,58,male
Susan Baker,1.69,104,female
Kimberly Roberts,1.65,54,female
William Jackson,1.93,57,male
Melissa Garcia,1.79,73,female
Steven Hernandez,1.76,65,male
Joseph Scott,1.9,86,male
Amanda Allen,1.53,104,female
Steven Martinez,1.61,61,male
Sarah Brown,1.59,47,female
Jessica Perez,1.6,46,female
Betty Hernandez,1.55,47,female
Matthew Garcia,1.77,90,male
Mary Davis,1.71,54,female
Paul Jackson,1.91,101,male
Joseph Martin,1.75,59,male
Steven Williams,1.53,101,male
Ashley Moore,1.85,79,female
Emily Nguyen,1.88,74,female
Ashley Robinson,1.91,63,female
Donna Allen,1.62,103,female
Paul Lopez,1.92,107,male
Betty Hernandez,1.61,84,female
Betty Garcia,1.61,109,female
Kimberly Nguyen,1.54,85,female
David Moore,1.81,71,male
Christopher Hall,1.6,52,male
Michael Williams,1.79,103,male
Carol Jones,1.67,69,female
Kenneth Moore,1.94,97,male
Matthew Lewis,1.59,85,male
Kenneth Mitchell,1.65,69,male
Elizabeth Smith,1.83,78,female
Linda Thompson,1.79,45,female
Donna Jones,1.63,56,female
Deborah Scott,1.5,100,female
George Garcia,1.78,82,male
Sandra Mitchell,1.54,63,female
Deborah Martinez,1.57,89,female
Dorothy Baker,1.74,74,female
Ashley Thomas,1.67,99,female
Robert Robinson,1.94,48,male
Mary Robinson,1.72,78,female
Thomas Miller,1.73,69,male
Joshua Martin,1.73,88,male
George Baker,1.54,82,male
Christopher Robinson,1.76,62,male
Carol Martinez,1.87,76,female
John Adams,1.83,53,male
Michael King,1.58,78,male
Sandra Flores,1.68,83,female
Matthew Rivera,1.72,76,male
Anthony Hernandez,1.54,70,male
Paul Clark,1.74,98,male
Jennifer Garcia,1.68,75,female
Betty Hernandez,1.56,92,female
Christopher Ramirez,1.72,55,male
Andrew Green,1.73,90,male
Matthew Nguyen,1.63,51,male
Jessica Hernandez,1.7,57,female
Deborah Torres,1.82,65,female
William Brown,1.92,61,male
James Ramirez,1.52,95,male
Kevin King,1.73,65,male
Karen Anderson,1.79,79,female
Sandra Campbell,1.8,62,female
Daniel Roberts,1.65,46,male
William Martin,1.62,108,male
Anthony Wright,1.76,70,male
Christopher Davis,1.65,105,male
Michael Nguyen,1.5,50,male
Michelle Jones,1.86,90,female
Sarah Carter,1.61,98,female
Mary Allen,1.89,95,female
Andrew Allen,1.9,47,male
Emily Ramirez,1.66,61,female
Jennifer Hernandez,1.81,95,female
Joshua Williams,1.79,81,male
George Clark,1.78,104,male
Elizabeth Clark,1.63,47,female
William Thomas,1.55,85,male
Michael Walker,1.77,103,male
Daniel Torres,1.77,65,male
Mark Sanchez,1.65,89,male
Brian Young,1.52,58,male
Christopher Hernandez,1.8,86,male
David Garcia,1.93,55,male
Brian Nelson,1.65,71,male
Mary King,1.67,86,female
William Hall,1.92,103,male
Daniel Flores,1.93,63,male
Andrew Miller,1.53,90,male
Sandra Perez,1.6,58,female
Sarah Williams,1.54,88,female
Brian Moore,1.85,78,male
Mary Brown,1.89,93,female
Amanda Ramirez,1.69,49,female
Christopher Jones,1.7,91,male
Sandra Nguyen,1.63,54,female
Amanda Mitchell,1.57,55,female
Barbara Brown,1.51,82,female
Sarah Adams,1.54,106,female
Amanda Adams,1.67,93,female
Joshua Thomas,1.61,81,male
Daniel Walker,1.84,109,male
Sandra Robinson,1.61,94,female
Charles Anderson,1.65,97,male
Emily Flores,1.75,63,female
Melissa Allen,1.85,77,female
Thomas Young,1.6,55,male
Kevin Young,1.94,58,male
Kenneth Perez,1.71,105,male
Jessica Roberts,1.66,59,female
Joseph Green,1.9,45,male
Matthew Rivera,1.61,61,male
George Lewis,1.77,55,male
Melissa Nguyen,1.9,69,female
Betty Nelson,1.5,84,female
David Garcia,1.77,58,male
Sarah Lopez,1.69,73,female
